|NSC|NAME|CTCAE_VERSION|CTCAE_CATEGORY|TOXICITY|AE_TERM|SELECT_AE|OTHER_TOXICITY|IMT_CODE|CTEP_PREFERRED_TERM|SHORT_NAME|SUB_CATEGORY|EXPECTED_TOXICITY_FLAG|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Gastrointestinal disorders|Rectal mucositis|Rectal mucositis|||10063190|Rectal mucositis|Rectal mucositis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Gastrointestinal disorders|Rectal perforation|Rectal perforation|||10038073|Rectal perforation|Rectal perforation||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Gastrointestinal disorders|Small intestinal mucositis|Small intestinal mucositis|||10065710|Small intestinal mucositis|Small intestinal mucositis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Gastrointestinal disorders|Small intestinal perforation|Small intestinal perforation|||10041103|Small intestinal perforation|Small intestinal perforation||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Gastrointestinal disorders|Vomiting|Vomiting|||10047700|Vomiting|Vomiting||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|General disorders and administration site conditions|Chills|Chills|||10008531|Chills|Chills||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|General disorders and administration site conditions|Edema face|Edema face|||10014222|Edema face|Edema face||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|General disorders and administration site conditions|Edema limbs|Edema limbs|||10050068|Edema limbs|Edema limbs||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|General disorders and administration site conditions|Fatigue|Fatigue|||10016256|Fatigue|Fatigue||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|General disorders and administration site conditions|Fever|Fever|||10016558|Fever|Fever||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|General disorders and administration site conditions|Flu like symptoms|Flu like symptoms|||10016791|Flu like symptoms|Flu like symptoms||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|General disorders and administration site conditions|Non-cardiac chest pain|Non-cardiac chest pain|||10062501|Non-cardiac chest pain|Non-cardiac chest pain||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Immune system disorders|Allergic reaction|Allergic reaction|||10001718|Allergic reaction|Allergic reaction||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Abdominal infection|Abdominal infection|||10056519|Abdominal infection|Abdominal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Anorectal infection|Anorectal infection|||10061640|Anorectal infection|Anorectal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Appendicitis|Appendicitis|||10003011|Appendicitis|Appendicitis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Appendicitis perforated|Appendicitis perforated|||10003012|Appendicitis perforated|Appendicitis perforated||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Arteritis infective|Arteritis infective|||10065744|Arteritis infective|Arteritis infective||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Biliary tract infection|Biliary tract infection|||10061695|Biliary tract infection|Biliary tract infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Bladder infection|Bladder infection|||10005047|Bladder infection|Bladder infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Bone infection|Bone infection|||10061017|Bone infection|Bone infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Breast infection|Breast infection|||10006259|Breast infection|Breast infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Bronchial infection|Bronchial infection|||10055078|Bronchial infection|Bronchial infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Catheter related infection|Catheter related infection|||10007810|Catheter related infection|Catheter related infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Cecal infection|Cecal infection|||10065761|Cecal infection|Cecal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Cervicitis infection|Cervicitis infection|||10008330|Cervicitis infection|Cervicitis infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Conjunctivitis infective|Conjunctivitis infective|||10010742|Conjunctivitis infective|Conjunctivitis infective||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Corneal infection|Corneal infection|||10061788|Corneal infection|Corneal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Cranial nerve infection|Cranial nerve infection|||10065765|Cranial nerve infection|Cranial nerve infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Device related infection|Device related infection|||10064687|Device related infection|Device related infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Duodenal infection|Duodenal infection|||10065752|Duodenal infection|Duodenal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Encephalitis infection|Encephalitis infection|||10014594|Encephalitis infection|Encephalitis infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Encephalomyelitis infection|Encephalomyelitis infection|||10014621|Encephalomyelitis infection|Encephalomyelitis infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Endocarditis infective|Endocarditis infective|||10014678|Endocarditis infective|Endocarditis infective||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Endophthalmitis|Endophthalmitis|||10014801|Endophthalmitis|Endophthalmitis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Enterocolitis infectious|Enterocolitis infectious|||10058838|Enterocolitis infectious|Enterocolitis infectious||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Esophageal infection|Esophageal infection|||10058804|Esophageal infection|Esophageal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Eye infection|Eye infection|||10015929|Eye infection|Eye infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Gallbladder infection|Gallbladder infection|||10062632|Gallbladder infection|Gallbladder infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Gum infection|Gum infection|||10018784|Gum infection|Gum infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Hepatic infection|Hepatic infection|||10056522|Hepatic infection|Hepatic infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Hepatitis viral|Hepatitis viral|||10019799|Hepatitis viral|Hepatitis viral||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|"Infections and infestations - Other, specify"|"Infections and infestations - Other, specify"||Opportunistic infection associated with >=Grade 2 Lymphopenia|10021881|"Infections and infestations - Other, specify"|"Infections and infestations - Other, specify"||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Infective myositis|Infective myositis|||10021918|Infective myositis|Infective myositis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Joint infection|Joint infection|||10023216|Joint infection|Joint infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Kidney infection|Kidney infection|||10023424|Kidney infection|Kidney infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Laryngitis|Laryngitis|||10023874|Laryngitis|Laryngitis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Lip infection|Lip infection|||10065755|Lip infection|Lip infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Lung infection|Lung infection|||10061229|Lung infection|Lung infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Lymph gland infection|Lymph gland infection|||10050823|Lymph gland infection|Lymph gland infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Mediastinal infection|Mediastinal infection|||10057483|Mediastinal infection|Mediastinal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Meningitis|Meningitis|||10027199|Meningitis|Meningitis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Mucosal infection|Mucosal infection|||10065764|Mucosal infection|Mucosal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Nail infection|Nail infection|||10061304|Nail infection|Nail infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Otitis externa|Otitis externa|||10033072|Otitis externa|Otitis externa||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Otitis media|Otitis media|||10033078|Otitis media|Otitis media||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Ovarian infection|Ovarian infection|||10055005|Ovarian infection|Ovarian infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Pancreas infection|Pancreas infection|||10051741|Pancreas infection|Pancreas infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Papulopustular rash|Papulopustular rash|||10069138|Papulopustular rash|Papulopustular rash||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Paronychia|Paronychia|||10034016|Paronychia|Paronychia||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Pelvic infection|Pelvic infection|||10058674|Pelvic infection|Pelvic infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Penile infection|Penile infection|||10061912|Penile infection|Penile infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Periorbital infection|Periorbital infection|||10051472|Periorbital infection|Periorbital infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Peripheral nerve infection|Peripheral nerve infection|||10065766|Peripheral nerve infection|Peripheral nerve infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Peritoneal infection|Peritoneal infection|||10057262|Peritoneal infection|Peritoneal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Pharyngitis|Pharyngitis|||10034835|Pharyngitis|Pharyngitis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Phlebitis infective|Phlebitis infective|||10056627|Phlebitis infective|Phlebitis infective||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Pleural infection|Pleural infection|||10061351|Pleural infection|Pleural infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Prostate infection|Prostate infection|||10050662|Prostate infection|Prostate infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Rash pustular|Rash pustular|||10037888|Rash pustular|Rash pustular||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Rhinitis infective|Rhinitis infective|||10059827|Rhinitis infective|Rhinitis infective||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Salivary gland infection|Salivary gland infection|||10039413|Salivary gland infection|Salivary gland infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Scrotal infection|Scrotal infection|||10062156|Scrotal infection|Scrotal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Sepsis|Sepsis|||10040047|Sepsis|Sepsis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Sinusitis|Sinusitis|||10040753|Sinusitis|Sinusitis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Skin infection|Skin infection|||10040872|Skin infection|Skin infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Small intestine infection|Small intestine infection|||10065771|Small intestine infection|Small intestine infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Soft tissue infection|Soft tissue infection|||10062255|Soft tissue infection|Soft tissue infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Splenic infection|Splenic infection|||10062112|Splenic infection|Splenic infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Stoma site infection|Stoma site infection|||10064505|Stoma site infection|Stoma site infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Tooth infection|Tooth infection|||10048762|Tooth infection|Tooth infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Tracheitis|Tracheitis|||10044302|Tracheitis|Tracheitis||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Upper respiratory infection|Upper respiratory infection|||10046300|Upper respiratory infection|Upper respiratory infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Urethral infection|Urethral infection|||10052298|Urethral infection|Urethral infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Urinary tract infection|Urinary tract infection|||10046571|Urinary tract infection|Urinary tract infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Uterine infection|Uterine infection|||10062233|Uterine infection|Uterine infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Vaginal infection|Vaginal infection|||10046914|Vaginal infection|Vaginal infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Vulval infection|Vulval infection|||10065772|Vulval infection|Vulval infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Infections and infestations|Wound infection|Wound infection|||10048038|Wound infection|Wound infection||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|"Injury, poisoning and procedural complications"|Wound dehiscence|Wound dehiscence|||10048031|Wound dehiscence|Wound dehiscence||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Alanine aminotransferase increased|Alanine aminotransferase increased|||10001551|Alanine aminotransferase increased|Alanine aminotransferase increased||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Alkaline phosphatase increased|Alkaline phosphatase increased|||10001675|Alkaline phosphatase increased|Alkaline phosphatase increased||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Aspartate aminotransferase increased|Aspartate aminotransferase increased|||10003481|Aspartate aminotransferase increased|Aspartate aminotransferase increased||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Cholesterol high|Cholesterol high|||10008661|Cholesterol high|Cholesterol high||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Creatinine increased|Creatinine increased|||10011368|Creatinine increased|Creatinine increased||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Fibrinogen decreased|Fibrinogen decreased|||10016596|Fibrinogen decreased|Fibrinogen decreased||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|GGT increased|GGT increased|||10056910|GGT increased|GGT increased||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Lymphocyte count decreased|Lymphocyte count decreased|||10025256|Lymphocyte count decreased|Lymphocyte count decreased||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Neutrophil count decreased|Neutrophil count decreased|||10029366|Neutrophil count decreased|Neutrophil count decreased||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Platelet count decreased|Platelet count decreased|||10035528|Platelet count decreased|Platelet count decreased||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|Weight loss|Weight loss|||10047900|Weight loss|Weight loss||No|
|683864|"CCI-779 (temsirolimus, Torisel)"|4|Investigations|White blood cell decreased|White blood cell decreased|||10049182|White blood cell decreased|White blood cell decreased||No|
